file,original_snr,new_snr
noisy24_SNRdb_20.0_clnsp24.wav,20.0,31.72079162801742
noisy24_SNRdb_30.0_clnsp24.wav,30.0,32.69150829505205
noisy24_SNRdb_40.0_clnsp24.wav,40.0,32.90245872249026
noisy25_SNRdb_0.0_clnsp25.wav,0.0,30.933204187842193
noisy25_SNRdb_10.0_clnsp25.wav,10.0,31.232506486424178
noisy25_SNRdb_20.0_clnsp25.wav,20.0,31.44346660577858
noisy25_SNRdb_30.0_clnsp25.wav,30.0,31.703317760708924
noisy25_SNRdb_40.0_clnsp25.wav,40.0,31.61471423854929
noisy26_SNRdb_0.0_clnsp26.wav,0.0,29.350590613779755
noisy26_SNRdb_10.0_clnsp26.wav,10.0,31.50105097631196
noisy26_SNRdb_20.0_clnsp26.wav,20.0,33.41006119508884
