file,original_snr,new_snr
noisy17_SNRdb_20.0_clnsp17.wav,20.0,31.228270266588297
noisy17_SNRdb_30.0_clnsp17.wav,30.0,32.55628100940253
noisy17_SNRdb_40.0_clnsp17.wav,40.0,33.41834172149712
noisy18_SNRdb_0.0_clnsp18.wav,0.0,32.67809846165577
noisy18_SNRdb_10.0_clnsp18.wav,10.0,32.69509094607458
noisy18_SNRdb_20.0_clnsp18.wav,20.0,31.891246601930128
noisy18_SNRdb_30.0_clnsp18.wav,30.0,31.515528152107883
noisy18_SNRdb_40.0_clnsp18.wav,40.0,31.257995380339413
noisy19_SNRdb_0.0_clnsp19.wav,0.0,25.875663944217692
noisy19_SNRdb_10.0_clnsp19.wav,10.0,27.93651711502333
noisy19_SNRdb_20.0_clnsp19.wav,20.0,30.428711831843167
noisy19_SNRdb_30.0_clnsp19.wav,30.0,32.078606195325264
noisy19_SNRdb_40.0_clnsp19.wav,40.0,32.9972544246581
noisy1_SNRdb_0.0_clnsp1.wav,0.0,31.322008841460534
noisy1_SNRdb_10.0_clnsp1.wav,10.0,32.05411723912156
noisy1_SNRdb_20.0_clnsp1.wav,20.0,32.26658111495856
noisy1_SNRdb_30.0_clnsp1.wav,30.0,32.29538615504457
noisy1_SNRdb_40.0_clnsp1.wav,40.0,32.39409959633059
noisy20_SNRdb_0.0_clnsp20.wav,0.0,28.94052177249967
noisy20_SNRdb_10.0_clnsp20.wav,10.0,29.94470566817065
noisy20_SNRdb_20.0_clnsp20.wav,20.0,30.460973560048693
noisy20_SNRdb_30.0_clnsp20.wav,30.0,30.607297562056992
noisy20_SNRdb_40.0_clnsp20.wav,40.0,30.989243578283656
noisy21_SNRdb_0.0_clnsp21.wav,0.0,31.533019777876753
noisy21_SNRdb_10.0_clnsp21.wav,10.0,32.52772159562487
noisy21_SNRdb_20.0_clnsp21.wav,20.0,32.96747191539708
noisy21_SNRdb_30.0_clnsp21.wav,30.0,33.06703393946507
noisy21_SNRdb_40.0_clnsp21.wav,40.0,32.875740644895906
noisy22_SNRdb_0.0_clnsp22.wav,0.0,27.856496910199237
noisy22_SNRdb_10.0_clnsp22.wav,10.0,29.798072173389777
noisy22_SNRdb_20.0_clnsp22.wav,20.0,30.73166509362713
noisy22_SNRdb_30.0_clnsp22.wav,30.0,31.36324008797528
noisy22_SNRdb_40.0_clnsp22.wav,40.0,31.95025995900413
noisy23_SNRdb_0.0_clnsp23.wav,0.0,25.566144506335625
noisy23_SNRdb_10.0_clnsp23.wav,10.0,28.091431431019778
noisy23_SNRdb_20.0_clnsp23.wav,20.0,29.29624492891298
noisy23_SNRdb_30.0_clnsp23.wav,30.0,31.306292765903983
noisy23_SNRdb_40.0_clnsp23.wav,40.0,32.78141605205377
noisy24_SNRdb_0.0_clnsp24.wav,0.0,28.687814266082604
noisy24_SNRdb_10.0_clnsp24.wav,10.0,30.146899682382177
noisy24_SNRdb_20.0_clnsp24.wav,20.0,31.901307636089435
noisy24_SNRdb_30.0_clnsp24.wav,30.0,32.86114722917488
noisy24_SNRdb_40.0_clnsp24.wav,40.0,32.89432234666045
noisy25_SNRdb_0.0_clnsp25.wav,0.0,30.62693228001877
noisy25_SNRdb_10.0_clnsp25.wav,10.0,31.279035346153847
noisy25_SNRdb_20.0_clnsp25.wav,20.0,31.422901708784043
noisy25_SNRdb_30.0_clnsp25.wav,30.0,31.734512959166867
noisy25_SNRdb_40.0_clnsp25.wav,40.0,31.808307877820635
noisy26_SNRdb_0.0_clnsp26.wav,0.0,29.69653450390625
noisy26_SNRdb_10.0_clnsp26.wav,10.0,31.467199313441125
noisy26_SNRdb_20.0_clnsp26.wav,20.0,33.75391768828737
noisy26_SNRdb_30.0_clnsp26.wav,30.0,33.43678278352725
noisy26_SNRdb_40.0_clnsp26.wav,40.0,32.38466843016766
noisy27_SNRdb_0.0_clnsp27.wav,0.0,28.08879599839246
noisy27_SNRdb_10.0_clnsp27.wav,10.0,29.109861971116494
noisy27_SNRdb_20.0_clnsp27.wav,20.0,30.843186147451878
noisy27_SNRdb_30.0_clnsp27.wav,30.0,31.81129500862779
noisy27_SNRdb_40.0_clnsp27.wav,40.0,32.35458147542921
noisy28_SNRdb_0.0_clnsp28.wav,0.0,27.59435003992443
noisy28_SNRdb_10.0_clnsp28.wav,10.0,29.720361749814433
noisy28_SNRdb_20.0_clnsp28.wav,20.0,30.881615386020385
noisy28_SNRdb_30.0_clnsp28.wav,30.0,31.661338789956037
noisy28_SNRdb_40.0_clnsp28.wav,40.0,32.138729924444405
noisy29_SNRdb_0.0_clnsp29.wav,0.0,27.066020228431125
noisy29_SNRdb_10.0_clnsp29.wav,10.0,28.938598424731133
noisy29_SNRdb_20.0_clnsp29.wav,20.0,30.790981090879672
noisy29_SNRdb_30.0_clnsp29.wav,30.0,32.187076586961155
noisy29_SNRdb_40.0_clnsp29.wav,40.0,33.333294797042605
noisy2_SNRdb_0.0_clnsp2.wav,0.0,27.998032008296533
noisy2_SNRdb_10.0_clnsp2.wav,10.0,29.104284453455712
noisy2_SNRdb_20.0_clnsp2.wav,20.0,30.473441731459907
noisy2_SNRdb_30.0_clnsp2.wav,30.0,31.06672481407248
noisy2_SNRdb_40.0_clnsp2.wav,40.0,31.71293967394066
noisy3_SNRdb_0.0_clnsp3.wav,0.0,27.005436581899712
noisy3_SNRdb_10.0_clnsp3.wav,10.0,28.804774974541655
noisy3_SNRdb_20.0_clnsp3.wav,20.0,30.58620162936593
noisy3_SNRdb_30.0_clnsp3.wav,30.0,31.776203308638866
noisy3_SNRdb_40.0_clnsp3.wav,40.0,33.00083059857173
noisy4_SNRdb_0.0_clnsp4.wav,0.0,24.58690932532749
noisy4_SNRdb_10.0_clnsp4.wav,10.0,28.08383712971215
