file,original_snr,new_snr
noisy15_SNRdb_40.0_clnsp15.wav,40.0,19.615031307311742
noisy16_SNRdb_0.0_clnsp16.wav,0.0,nan
noisy16_SNRdb_10.0_clnsp16.wav,10.0,15.088451679344123
noisy16_SNRdb_20.0_clnsp16.wav,20.0,18.8127034290026
noisy16_SNRdb_30.0_clnsp16.wav,30.0,9.906767522667767
noisy16_SNRdb_40.0_clnsp16.wav,40.0,19.749913965307467
noisy17_SNRdb_0.0_clnsp17.wav,0.0,17.83722954768971
noisy17_SNRdb_10.0_clnsp17.wav,10.0,22.745450683320286
noisy17_SNRdb_20.0_clnsp17.wav,20.0,22.56952161386568
noisy17_SNRdb_30.0_clnsp17.wav,30.0,21.971500585715255
noisy17_SNRdb_40.0_clnsp17.wav,40.0,20.972133104209114
noisy18_SNRdb_0.0_clnsp18.wav,0.0,19.755378579685914
noisy18_SNRdb_10.0_clnsp18.wav,10.0,21.199174619165838
noisy18_SNRdb_20.0_clnsp18.wav,20.0,19.361318830924
noisy18_SNRdb_30.0_clnsp18.wav,30.0,20.044322757682792
noisy18_SNRdb_40.0_clnsp18.wav,40.0,9.653759614254252
noisy19_SNRdb_0.0_clnsp19.wav,0.0,nan
noisy19_SNRdb_10.0_clnsp19.wav,10.0,23.105797836329213
noisy19_SNRdb_20.0_clnsp19.wav,20.0,24.56680776311268
noisy19_SNRdb_30.0_clnsp19.wav,30.0,24.299641541780158
noisy19_SNRdb_40.0_clnsp19.wav,40.0,21.99249842552974
noisy1_SNRdb_0.0_clnsp1.wav,0.0,22.171923577640328
noisy1_SNRdb_10.0_clnsp1.wav,10.0,15.841153923681484
noisy1_SNRdb_20.0_clnsp1.wav,20.0,21.15556882265765
noisy1_SNRdb_30.0_clnsp1.wav,30.0,21.48765537304929
noisy1_SNRdb_40.0_clnsp1.wav,40.0,16.464939387394686
noisy20_SNRdb_0.0_clnsp20.wav,0.0,17.218191577696928
noisy20_SNRdb_10.0_clnsp20.wav,10.0,19.452016315538433
noisy20_SNRdb_20.0_clnsp20.wav,20.0,21.542278366952456
noisy20_SNRdb_30.0_clnsp20.wav,30.0,21.253691171943586
noisy20_SNRdb_40.0_clnsp20.wav,40.0,22.540500428440033
noisy21_SNRdb_0.0_clnsp21.wav,0.0,21.101749010065912
noisy21_SNRdb_10.0_clnsp21.wav,10.0,18.710165487227698
noisy21_SNRdb_20.0_clnsp21.wav,20.0,21.572315894492554
noisy21_SNRdb_30.0_clnsp21.wav,30.0,nan
noisy21_SNRdb_40.0_clnsp21.wav,40.0,21.097412435346413
noisy22_SNRdb_0.0_clnsp22.wav,0.0,nan
noisy22_SNRdb_10.0_clnsp22.wav,10.0,20.439319489935215
noisy22_SNRdb_20.0_clnsp22.wav,20.0,19.31077435569115
noisy22_SNRdb_30.0_clnsp22.wav,30.0,16.741831815732336
noisy22_SNRdb_40.0_clnsp22.wav,40.0,20.785441920326555
noisy23_SNRdb_0.0_clnsp23.wav,0.0,20.090951795736558
noisy23_SNRdb_10.0_clnsp23.wav,10.0,15.0471187344679
noisy23_SNRdb_20.0_clnsp23.wav,20.0,22.9513496330978
noisy23_SNRdb_30.0_clnsp23.wav,30.0,23.435114400838213
noisy23_SNRdb_40.0_clnsp23.wav,40.0,17.528010470895353
noisy24_SNRdb_0.0_clnsp24.wav,0.0,21.490475050366214
noisy24_SNRdb_10.0_clnsp24.wav,10.0,19.83527483358675
noisy24_SNRdb_20.0_clnsp24.wav,20.0,21.65415007927168
noisy24_SNRdb_30.0_clnsp24.wav,30.0,20.659360138564505
noisy24_SNRdb_40.0_clnsp24.wav,40.0,18.540499581248994
noisy25_SNRdb_0.0_clnsp25.wav,0.0,21.644669915106004
noisy25_SNRdb_10.0_clnsp25.wav,10.0,21.847453418662116
noisy25_SNRdb_20.0_clnsp25.wav,20.0,23.13173492568832
noisy25_SNRdb_30.0_clnsp25.wav,30.0,23.195292545106376
noisy25_SNRdb_40.0_clnsp25.wav,40.0,21.619617292604087
noisy26_SNRdb_0.0_clnsp26.wav,0.0,17.361772764873873
noisy26_SNRdb_10.0_clnsp26.wav,10.0,20.381088043599142
noisy26_SNRdb_20.0_clnsp26.wav,20.0,21.08790642191453
noisy26_SNRdb_30.0_clnsp26.wav,30.0,17.961205033220615
noisy26_SNRdb_40.0_clnsp26.wav,40.0,18.836383889527966
noisy27_SNRdb_0.0_clnsp27.wav,0.0,14.287231218961427
noisy27_SNRdb_10.0_clnsp27.wav,10.0,12.41494344948299
noisy27_SNRdb_20.0_clnsp27.wav,20.0,20.325497826064556
noisy27_SNRdb_30.0_clnsp27.wav,30.0,20.511018743564694
noisy27_SNRdb_40.0_clnsp27.wav,40.0,16.231551324334692
noisy28_SNRdb_0.0_clnsp28.wav,0.0,19.74230720553136
noisy28_SNRdb_10.0_clnsp28.wav,10.0,20.799166729054434
noisy28_SNRdb_20.0_clnsp28.wav,20.0,20.79273779556289
noisy28_SNRdb_30.0_clnsp28.wav,30.0,17.176434416723833
noisy28_SNRdb_40.0_clnsp28.wav,40.0,21.449581867697592
noisy29_SNRdb_0.0_clnsp29.wav,0.0,18.891654481616314
noisy29_SNRdb_10.0_clnsp29.wav,10.0,21.005431567647573
noisy29_SNRdb_20.0_clnsp29.wav,20.0,22.80453507341238
noisy29_SNRdb_30.0_clnsp29.wav,30.0,21.906605498030693
noisy29_SNRdb_40.0_clnsp29.wav,40.0,21.48164757309536
noisy2_SNRdb_0.0_clnsp2.wav,0.0,18.430682711453937
noisy2_SNRdb_10.0_clnsp2.wav,10.0,21.72016354176464
noisy2_SNRdb_20.0_clnsp2.wav,20.0,21.88333001967586
noisy2_SNRdb_30.0_clnsp2.wav,30.0,21.30082041094314
noisy2_SNRdb_40.0_clnsp2.wav,40.0,20.18365473968375
noisy3_SNRdb_0.0_clnsp3.wav,0.0,15.839207248001301
noisy3_SNRdb_10.0_clnsp3.wav,10.0,21.474363264974855
noisy3_SNRdb_20.0_clnsp3.wav,20.0,21.9667968998575
noisy3_SNRdb_30.0_clnsp3.wav,30.0,21.94412467440308
noisy3_SNRdb_40.0_clnsp3.wav,40.0,23.34100210243745
noisy4_SNRdb_0.0_clnsp4.wav,0.0,18.888204783396947
noisy4_SNRdb_10.0_clnsp4.wav,10.0,20.34508947366462
noisy4_SNRdb_20.0_clnsp4.wav,20.0,23.222296650695036
noisy4_SNRdb_30.0_clnsp4.wav,30.0,22.59445790737881
noisy4_SNRdb_40.0_clnsp4.wav,40.0,13.485287029192374
noisy5_SNRdb_0.0_clnsp5.wav,0.0,13.025328265789033
noisy5_SNRdb_10.0_clnsp5.wav,10.0,21.334660026753905
noisy5_SNRdb_20.0_clnsp5.wav,20.0,21.620326880627655
noisy5_SNRdb_30.0_clnsp5.wav,30.0,21.956555325892857
noisy5_SNRdb_40.0_clnsp5.wav,40.0,21.834722164234538
noisy6_SNRdb_0.0_clnsp6.wav,0.0,nan
noisy6_SNRdb_10.0_clnsp6.wav,10.0,20.955418260685917
noisy6_SNRdb_20.0_clnsp6.wav,20.0,21.97284240916632
noisy6_SNRdb_30.0_clnsp6.wav,30.0,22.64787602895773
noisy6_SNRdb_40.0_clnsp6.wav,40.0,18.410865022399584
noisy7_SNRdb_0.0_clnsp7.wav,0.0,nan
noisy7_SNRdb_10.0_clnsp7.wav,10.0,17.666069606757667
noisy7_SNRdb_20.0_clnsp7.wav,20.0,20.12825411252146
noisy7_SNRdb_30.0_clnsp7.wav,30.0,20.848276703345533
noisy7_SNRdb_40.0_clnsp7.wav,40.0,21.220148925303185
noisy8_SNRdb_0.0_clnsp8.wav,0.0,18.625504777320987
noisy8_SNRdb_10.0_clnsp8.wav,10.0,16.598551893797506
noisy8_SNRdb_20.0_clnsp8.wav,20.0,21.566102946468337
noisy8_SNRdb_30.0_clnsp8.wav,30.0,20.331621391527698
noisy8_SNRdb_40.0_clnsp8.wav,40.0,22.098738190685058
noisy9_SNRdb_0.0_clnsp9.wav,0.0,nan
noisy9_SNRdb_10.0_clnsp9.wav,10.0,16.34732015558765
noisy9_SNRdb_20.0_clnsp9.wav,20.0,19.575048726397807
noisy9_SNRdb_30.0_clnsp9.wav,30.0,20.647116676554646
noisy9_SNRdb_40.0_clnsp9.wav,40.0,18.951375262467177
